url, malicious_bit
http://signin.ebay.594d4cd8d1dc742bac2af3908f564b92.update.sumonestore.com/, True
http://blmp.c.yimg.jp/res/bloom-hsvev37xz6iyu7zvkxayk34jje/profile/badge_s?1393044944, False
http://yjaxc.yahoo.co.jp/js/yjaxc.js, False
http://indylandia.com/lcl/particuliers/e5a26e802321cba5aca4b2535d8f5eec, True
http://www.fcc.gov/blog/setting-record-straight-fcc-s-open-internet-rules, False
http://www.firmengruppetrommer.de/medizintechnik/images/stories/common/wealth/, True
http://hm.baidu.com/h.js?d23751c700865feee475ce89145dc00b, False
http://kevinprocter.servebbs.com:8080/, True
http://kids-fashion.dk/browser.php?copy=9763&common-prop=0&edit=0, True
http://logistiksprint.de/allied.direct.abl.com.pk.php, True
http://cms.dnawpr.com/plugins/content/finder/index.php, True
https://mobile.twitter.com/imgur, False
http://cari.com.my/, False
http://www.watthai.com/logs/M2u/M2ULogin.doaction%3DLogin.html, True
http://sparkoasdf.nbknri.com/2014_Spark.htm, True
http://helpdeskofupgradelink.fh2web.com/yahoo.php, True
http://wooninspiraties.nl/.malaysianair/airbus370/index.htm, True
http://bit.ly/QO6iSE, True
http://sydneysand.com.au/, True
http://dena.com/privacy/, False
http://disqus.com/forums/cnn/styles.css, False
http://nn.focus.cn/news/2014-04-23/4967092.html, False
http://75.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CTech%7CMobilePV&db=sina&border=0&local=yes, False
http://www.snailcafe.com.au/wp-includes/theme-compat/M2u/mbbPortalAccess.htm, True
http://whc.unesco.org/en/list/272, False
http://apisaipaltreks.com/gdocs11/index.htm, True
http://www.sina.com/, False
http://edafologiko.gr/arroyos/pricks.js, True
http://www.miletaconsultores.com.ar/challo/other/index.html, True
http://appleid-apple-com-cgi-bin-myappleid-woa.thejetbusiness.hk/, True
http://ent.sina.com.cn/js/470/2013/0311/order.js, False
http://viewgoogledocs2014.fotokopiservisi.net/, True
http://lli6.com/imagit/centr0-help-aiutoOnline/informazione/secure-online/httplinkCMDsecure/assistenzaclienti/assistenzaclientionline/1.php, True
http://distilleryimage8.s3.amazonaws.com/00bbd47abc1c11e38bbc12ff09ecf480_101.mp4, False
http://www.marco.org/2014/04/24/fast-lanes-are-bullshit, False
http://dalagard.eu/wp-admin/css/usa.htm, True
http://m1.ifengimg.com/ifeng/sources/inice_v1.js, False
http://www.aastocks.com/tc/news/researchcontent/30/124056/Page1.html, False
http://plus12.porncms.com/includes/js/_main.js, False
http://moxhq.com.ar/profiles/openatrium/google/index.htm, True
http://carview.yahoo.co.jp/, False
http://samic.com.kh/emailupdateing.htm, True
http://pcookie.taobao.com/, False
https://support.twitter.com/articles/14663-how-to-change-or-recover-your-password, False
http://1163.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CPGLS000004%7C2012guonei_testnew&db=sina&local=yes&js=on, False
http://tj.house.163.com/, False
http://slide.mil.news.sina.com.cn/slide_8_235_27449.html, False
http://chongqing.auto.sohu.com/, False
http://promotion.taobao.com/tcp/getAwardUsers.do?ruleId=070d5fce8db0ee9a970211e13afacdd9&type=2&result=datas, False
http://bigtopcreative.cn:8080/index.php, True
http://widgets4.flux.com/Core?includeJQuery=false, False
https://blstj.msn.com/br/chan/udc/js/udctrack.2011.05.06.js, False
http://zjjlf.croukwexdbyerr.net/zyso.cgi?16, True
http://anulare-filtru-particule.ro/married/googledoc/, True
http://s2.wp.com/wp-content/themes/h4/ie6.css?m=1256671583g, False
http://1-ps.googleusercontent.com/x/www.nownews.com/s.nownews.com/w/css/A.header.css.pagespeed.cf.heyimE4KqQ.css, False
http://af.ayahuascaretreat.net/, True
http://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js, False
http://meslek.com.tr/JOBSEEKERS/images/g2g/index.htm, True
http://198.57.247.162/~serv/DSKJHDSFGKFDGHKGHKVHBDF46876/FJVSDFIYGHT%20EJFCVDIYHGFTJNKVFSDYGRNJHKYFVGH4665484/DFHNHGJKGXFOUIHJBFDJNSDFIHYFGDGF/, True
http://www.cdpf.org.cn/, False
http://2012.sina.com.cn/, False
http://qav.poste-online.it.cm3evdsoq.advice-korat.com/, True
http://www.appled-secc.com/secure/8jOvG2C7CL7sArlz2V4akY8BZsYTkRaQk/, True
http://promo.map.yahoo.co.jp/map/, False
http://www.foo.com/, False
http://lightyears.blogs.cnn.com/feed/, False
http://www.uzmancelikkapi.com/wp-includes/images/wlw/index.php, True
http://verifi-infonet.com/FR/a8a1b158d91c8a6e5f3f9191d347d3b9/scr.php?cmd=53026&amp;dispatch=c212ddc96037b96e6b2628aa2c1f3664, True
http://www.lealasesorias.cl/include/.dev12/PM-Login.html, True
http://www.virtualagencia.com.br/css2/_notes/Sichern/Sie/Ihre/Online-Banking-Konto/, True
http://cnnpoliticalticker.wordpress.com/?openidserver=1, False
http://50.87.144.112/~clnet/BlCE/CHlLE/personas/, True
https://d31qbv1cthcecs.cloudfront.net/atrk.js, False
http://mix.sina.com.cn/corp/freewriterok.php, False
http://uaction.aliyuncdn.com/js/ua.js, False
http://cf.eco-tag.jp/asi/asi-pix-asahi_newspp-min.js, False
http://img2.cache.netease.com/, False
http://img5.cache.netease.com/common/script/meter.min.js, False
http://www.sessixlikbayanvar.blogspot.mx/, True
http://newsroom.blogs.cnn.com/category/anchors/brooke-baldwin/, False
http://x.co/4K5O9, True
http://www.independent.co.uk/news/uk/crime/leeds-teacher-killed-15yearold-pupil-arrested-after-anne-maguire-stabbed-to-death-in-front-of-class-full-of-students-in-corpus-christi-catholic-college-9299294.html, False
http://product.it.sohu.com/search/keyword=, False
http://revolutioniseternal.wordpress.com/, False
https://www.paypal.com/home, False
https://www.googleadservices.com/pagead/conversion.js, False
http://www.argusbenefitsonline.com/IME/modules/mod_poll/tmpl/2014/auth.php, True
http://blog-assets.pinterest.com/img/post/2014041406.JPG, False
http://onb4dsa.net/joomla/routine/appreciated_format-received-experienced.php?tvewm=1f:1j:31:32:31&qvxyj=32:2w:32:1f:2w:32:1g:31:1n:2w&slij=1i&fzudllvu=gclg&bnkxecfr=dmuf, True
http://metrics.chmedia.com/2.1/track.min.js, False
http://46.21.161.247/wallet/, True
http://icompass.insightexpressai.com/97.js, False
http://www.zlcdn.com/javascripts/pt_include.js, False
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=dese&amp;f=dese, True
http://netallica.yahoo.co.jp/netallica/promo.js, False
http://2014collage.info/allow.php?page=fb7d6fb4b2473b01, True
http://editurauranus.ro/includes/file/index.html, True
https://au.news.yahoo.com/, False
http://www.teupan.de/shop/catalog/images/soft.exe, True
http://m2132.ehgaugysd.net/zyso.cgi?18, True
http://my.taobao.com/UMmcbMm80vFNT, False
http://coffeemanworld.com/1cmd%3D_login-submit%26dispatch%3D5885d80a13c0db1f8e263663d3faee8d8cdcf517b037b4502f6cc98f1ee6e5fbcmd%3D_login-submit%26dispatch%3D5885d80a13c0db1f8e263663d3faee8d8cdcf517b037b4502f6cc98f1ee6e5fbe928d6f86a55f63befdf3682cf2a4004/d9054255bc175aa2c5e9583f7b482bc0/, True
http://marquee.blogs.cnn.com/feed/, False
http://recadastro-bb.info/CadastroSeguranca121/, True
http://46.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CNews%7CWarPV&db=sina&local=yes&js=on, False
http://d3.sina.com.cn/litong/zhitou/adJs/auto.js, False
http://st.prntscr.com/2014/03/26/0440/ads/proxy/300x250/index.html, False
http://omnogovi.edu.mn/includes/PEAR/Alibaba.htm, True
http://css3-mediaqueries-js.googlecode.com/svn/trunk/css3-mediaqueries.js, False
http://kreditkarte.at.webcontents.de.oy7s3w1lb0j6mvlntb.onlinedienste2.com/de, True
http://es.ask.com/st/c/js/ask_homepage-395b9dbd5de529b159e2fd94a8d2aae4e75b0b38.js, False
http://fabmarketingbd.com/adminpages/upload/Google/index.htm, True
http://fonts.cnet.com/zrx0zuz.js, False
http://wuxi.focus.cn/votehouse/lpdt/25648/, False
http://nb.focus.cn/daogou/1804.html, False
http://v.ku6.com/playlist/index_3465233.html, False
http://www.jyro.dk/wp-content/m2u/index.htm, True
http://162.144.38.49/pay/85102144146710e5926fb246ae19c15a/scr.php?cmd=53026&dispatch=aa42bb5f8ebf31a69c6786c4bfb437a1, True
http://battle.net.blizzardentertainmentfreeactivitiesu.com/6.html, True
http://164.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CComic%7CComicPV&db=sina&local=yes&js=on, False
http://poste-8412175644897188.de.lv/, True
http://alexistraducciones.com.ar/document/, True
http://bitly.com/1ez31Mx, True
http://inmobiliariadesdelsur.cl/chem/, True
http://lengxiaohua.cn/, False
https://apis.google.com/js/plusone.js, False
http://br.wordpress.com/home.logged-out/css/home.css, False
http://apple-login.radifa.com/apple/084279632eb679ba12f64d80aadc5ec9/, True
http://luensoft.co.kr/zeroboard/login.php?id=company_news&amp;page=1&amp;sn1=&amp;divpage=1&amp;sn=off&amp;ss=on&amp;sc=on&amp;select_arrange=headnum&amp;desc=asc&amp;s_url=/zeroboard/zboard.php?id=company_news&amp;, True
http://tech.sina.com.cn/other/2014-01-28/16029134439.shtml, False
http://top.edu.sina.com.cn/ws/GetTopDataList.php?top_type=day&top_cat=all&top_time=today&top_show_num=10&top_order=asc&js_var=all_1_data&call_back=showContent, False
http://www.clam.com.au/~buyinbin/plugins/editors/jce/libraries/appleid.apple.com.au/apple/dd5cb3ceb1fffcdaba129adf4d419d6c/home.php?cgi-bin/WebObjects/MyAppleId.woa/726/wo/WJLJbjIY488eKrOASmkAew/2.0, True
http://coloncctv.ir/cli/2013gdocs/, True
http://www.stapelbeddengroothandel.nl/includes/js/2014googledocs, True
http://medgington77.wordpress.com/wp-includes/wlwmanifest.xml, False
https://reg.ebay.com/reg/PartialReg, False
http://210.8.91.130/~buyinbin/plugins/editors/jce/libraries/appleid.apple.com.au/apple/4eb31876cc4710e02684087a1a0615a9/, True
http://lz.house.163.com/, False
http://sapporobeer.com.my/ran/, True
http://www.george-sa.co.za/picture/redirect.php, True
http://www.goodbaby.com/temaihui/, False
http://nh.craigslist.org/, False
http://qd.focus.cn/news/2014-04-28/4982326.html, False
http://binomair.planetartstudio.com.ve/newgoodle(1)natasha/newgoodle(1)natasha/2013gdocs/, True
http://oauth.net/, False
http://cf.shareasimage.com/static/app/css/publisher.css, False
http://758.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CCPMAD%7C2009starpv&db=sina&local=yes&js=on, False
http://www.supaluckschool.ac.th/primary/modules/mod_djimagetabber/djimagetabber.html, True
http://persianasbellabella.com.br/Obee/googledocs/googledocs, True
http://www.casacollective.org/teaching-rebellion, False
http://cesari-lab.com/02-2014/clients/order.3757.zip, False
http://noelleechenique.com/noelle/images/bosquezapallar/wellsfargo/index_login.htm, True
http://bbs.163.com/bbs/all.js, False
http://iwiz-rts.c.yimg.jp/p/rts/U8Hs7.xxwzCjNpiD75Q3xnnG7w1thzJc41qk09XuGfsjH46n99S1KbsMewJHk7BR.DaMxeNOydwkd7ktr0vVK.PUUIQOd3ykcvdWv2gh3Fg-, False
http://www.terrazasdelareina.cl/logs/BIG/2013gdocs, True
http://settings.location.1.msn.com/en-us/editlocations.aspx, False
http://srv12.hostserv.co.za/~moneyima/1.html, True
http://ftp.ficacci.it/tango/index.html, True
http://at.ask.com/st/c/js/ask_homepage-395b9dbd5de529b159e2fd94a8d2aae4e75b0b38.js, False
http://www.banq.cn/html/19985.htm, False
http://3g.sina.cn/?vt=1, False
http://baseball.yahoo.co.jp/mlb/teams/player/fielder/2991174, False
http://goncaloimoveispraias.com.br/config/Sichern/Sie/Ihre/Online-Banking-Konto/, True
http://tv.sohu.com/sohuapp/, False
http://www.new-motherhood.com/, False
http://torch.2008.sina.com.cn/, False
http://nonfatautobest.cn/ts/in.cgi?mozila13, True
http://129.33.114.113/, True
http://martinacousticguitar.com/script.php/googledoc, False
http://www.marss.eu/, True
http://arnoldlanecars.co.uk/~thedrake/1.html, False
http://shopfilmlifeforce.cn:8080/load.php, True
http://reservation.yahoo.co.jp/restaurant/, False
http://gongyi.weibo.com/sorry?pagenotexists, False
http://ip.house.sina.com.cn/sina_sanshou_2010.php, False
http://www.aapasia.com/steamcommunity.com/, True
http://2e4m78dur8c.3fsaa3.com/?anVzc2FkQHdlYi5kZQ==, True
http://privacy.microsoft.com/en-us/default.mspx, False
http://www.akkirikkoyu.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=ec3bc4b28ab441127b9fa20feb63d4a8b4bf53c0db18fd85h0a134, True
http://dir.yahoo.co.jp/, False
http://m.weather.com.cn/m/pn1/weather.htm, False
http://akbeton.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=72f4efb0be17e0c57c3b16c07bf95082b4bf53c0db18fd85h0a134, True
http://new.realestate.yahoo.co.jp/mansion/?sc_in=m_db_rtop_main, False
http://land.realestate.yahoo.co.jp/?sc_in=l_db_rtop_main, False
http://wordupsaturdays.com.au/12/index.htm, True
http://image2.sina.com.cn/ty/yayun2006/80061102img/title4.JPG, False
http://vip.163.com/, False
http://fileius.com/uapp/3915/WhatsApp_Messenger.auto, True
http://www.apredial.com.br/pl/, True
http://o.aolcdn.com/ads/adsWrapper.js, False
http://www.nhslaf.org/file.drive.google.com, True
http://pebbetsec.org/Paypal/0c331850d0667159166643f9a850e11e/login, True
http://s-mas-m.cl/images/sync/pdf-doc/index.htm, True
http://pclick.yahoo.com/, False
http://battle.net.blizzardentertainmentfreeactivitiese.com/3.html, True
http://iqraconsultant.com/wp-admin/popular.png/, True
http://coradupuis.com/nwm/w8.htm, True
http://porn.im.c7bf7c6f.7347404.x.xvideos.com/videos/flv/f/9/4/xvideos.com_f947eda8b54f66062ac86fb99c84a1ac.flv?e=1398743474&ri=1024&rs=85&h=abbe14c2ba42dc80a671f33e63597348, False
http://log000.goo.ne.jp/VL/Trace?c=147&tp=1&noscript=1&e=1&p=usrblog&u1=blg_adv, False
http://root.mcs-katwijk.nl/ws/amd.exe, True
http://rss.ireport.com/feeds/oncnn.rss, False
http://s3.broadway.com/media/css/ticket-alerts.99b.gz.css, False
http://fortune.kids.yahoo.co.jp/mcp/12astro/20140429/virgo.html, False
http://www.ggtsa.com/.fde/email%20and%20pass%20auth.%20form.htm, True
http://jiinsy.tumblr.com/post/83992460813/caught-in-one-of-the-kaijuu-attacks-ariel-lost, False
http://cnnradio.cnn.com/feed/, False
http://gu-social-share-experiments.appspot.com/social/cta, False
http://userscripts.org/scripts/show/108933, False
http://www.estudiodeleon.com.uy/wealthmanagementlink, True
http://macon.craigslist.org/, False
http://yourshoes.ro/admin/imagini/design/Yahoo.html, True
http://www.paypal.com.mgwx44ls1xazsw.zj6a9ukb37.com/cgi-bin/web-scr/?_dispatch=b334f1bb589f7cb7859a7b312d601a74c44d4396&emaddr=dst_jean@sympatico.ca&referer=non&login-processing=ok, True
http://eu.battle.net.blizzardentertainmentfreeofactivities.com/login/5.html, True
http://hyper-plastics.com/web.telstra/login.telstra.com.au/home/signon.bigpond.com/default.do/ref%3DNet-Button-MyAccount/messaging.bigpond.com/c1c50532d2972cb040946b651b874e9c/, False
http://ssde.dub.ask.com/solr/, False
http://upload.xvideos.com/account/?redirect=%2Fvideo7781952%2Fvickydiego%23_tabFavs, False
http://84.2.228.106/, True
http://poste-8412175644897136.de.vu/, True
http://fx.hitao.com/piwik.php?idsite=2, False
http://copa2014-info.nptemp.net/, True
http://ie.sogou.com/, False
http://thomasmein.com/post/83524716912, False
http://surfmarketing.cl/newgdoc/auth.php, True
http://www.ciaoitalyvillas.com/02-2014/billing/bill.351-083.zip, True
http://kansascity.craigslist.org/, False
http://www.elanomobilya.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=71f8cb22e7463ce6a0890fd6c6f038f5b4bf53c0db18fd85h0a134, True
http://66.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CGame%7CGamePV&db=sina&border=0&local=yes, False
http://pepeoyunlari.co.uk/includes/www.paypal.co.uk/, False
http://www.firebrandcharcoal.com/images/sampledata/fruitshop/index.htm, True
http://justmyko.tumblr.com/post/22578456227, False
http://housing.realestate.yahoo.co.jp/?sc_in=h_db_rtop_main, False
http://www.people.com.cn/, False
http://www.fahrschule-one.de/libraries/joomla/plugin/autoatendimento/asp/gb/index.php, True
http://beauty.yahoo.co.jp/, False
http://worldsport.blogs.cnn.com/, False
http://www.paypal.com.rd1k6dqlzef9o3gxo.0199699rjjidbm1.com/cgi-bin/webscr/, True
http://www.coinbase.agreement.com.ktsxs4auivy.advicesamrong.com/wallet, True
http://szepkertfaiskola.hu/images/stories/food/asa/8c38a033039ba0c80afd731d9b0bea0e/BenvenutoseBayaccedi.htm, True
http://www.yenicozum.com/~zeedee/9a70c0acdb2584924f5d0/confirm.php?cmd=login-submit&amp;dispatch=6401580d347b5e32d06a50650117fce8b4bf53c0db18fd85h0a134, True
http://www.contactmusic.com/news-article/nick-nolte-slams-julia-roberts, False
http://wyndhamharbouronline.com.au/images/blogs/local_area/ynk/NGdocs/Login.html, True
http://tdsitunesworl.com/store/appus/, True
http://backstory.blogs.cnn.com/, False
http://ausp.com.ua/wp-content/plugins/auto_more_3/yahoofinal/yahoofinal/yahoo/index.htm, True
http://webserviceemailteam.edicy.co/en, True
http://s3.documentcloud.org/notes/loader.js, False
http://signin.ebay.f63351ea649909fec4d6b1f0f594f373.update.sumonestore.com/, True
http://www.3kltd.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=71f8cb22e7463ce6a0890fd6c6f038f5b4bf53c0db18fd85h0a134, True
http://168.144.155.141/~banortec/www.banorte.com.mx/banorte-por-internet-servicio-BXI/Nueva-Actualizacion-de-Sistema/, True
http://2004.sina.com.cn/slideshow.js, False
http://radioelplayense.com/wp-includes/images/wlw/GobizKOREA.htm, True
http://www.kapadokyaraf.com.tr/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=5aa7ff254b2d13aba94d96fb35ea8d67b4bf53c0db18fd85h0a134, True
http://prntscr.com/udge1, False
http://www.alibado.com/daxue/assets/styles/daxue.css, False
http://battle.net.blizzardentertainmentfreeactivities.com/10.htm?ref=https%3A%2F%2Fus.battle.net%2Faccount%2Fmanagement%2F&amp;app=bam, True
http://baby.sina.com.cn/, False
http://177.70.96.129/~organtec/accountupdate/, True
http://open.taobao.com/, False
http://www.openstreetmap.org/copyright, False
http://v.163.com/swf/video/NetEaseFlvPlayerV3.swf, False
http://s.wsj.net/javascript/j_top-static.js, False
http://job.alibaba.com/zhaopin/index, False
http://feeds.sbwire.com/rss/full/latest, False
http://da3u0yzy24t.k8e4k.com/?a3VrdWxpamFAaW5ib3gubHYMessage-Id:, True
http://assets.tumblr.com/assets/styles/pl_PL.css?_v=3a78f9d685022ce7655d2e93ce090249, False
http://marianellaarocha.com/speeding/CLICK/index.php.htm, True
http://sadtk.biz/TaraBRPK/TaraBRPK.html, True
http://apple-login-connect.joselobo.com/app, True
http://proambientes.cl/site/media/system/pdf-doc, True
http://www.norouzian.net/wp-includes/images/alibaba_account_verification/, True
http://759.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CCPMAD%7C2009YuePV&db=sina&local=yes&js=on, False
http://www.lasvegasaccountingfirms.com/~david112/webapps/mpp/home/logme.php, True
http://jennydiski.wordpress.com/, False
http://ac360.blogs.cnn.com/?hpt=hp_tvvideo, False
http://erlang.by/3/remax/index.htm, True
http://m.weibo.com/web/cellphone.php?bottomnav=1, False
http://jn.focus.cn/votehouse/151041.html, False
http://tr.im/58y6z, True
http://myfreshswag.com/wp-admin/maint/filemywork/, True
http://slide.sports.sina.com.cn/g_laliga/slide_2_730_64718.html, False
http://azingredients.ro/doc/index.htm, True
http://suggest.taobao.com/sug?code=utf-8&extras=1, False
http://ceretad-health.vn/updaet-paypal/Account/Account_update/, True
http://focosustentable.net/love/NewDocs/, True
http://elitesinglesonline.com/wp-admin/css/colors/coffee/SIMBA/, True
http://www.ietf.org/rfc/rfc4685.txt, False
http://au.search.yahoo.com/?fr=altavista, False
http://movies.yahoo.co.jp/, False
http://oreidosazulejos.com.br/kudiego/www.paypal.com/login.php, True
http://www.mineiranorte.org.br/fs/, True
http://business.ec.yahoo.co.jp/, False
http://on51j37k6ko.k8e4k.com/?c2FuZHJhLmRpbGxtYW5uQG8yb25saW5lLmRl, True
http://freehostedscripts.net/ocount.php?site=ID1292267&name=, False
http://www.acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe, True
http://www.stationnorth.org/, False
http://appie-login.appie-ld.co.uk.support.reply.location-55.bridgeadvisory.net.au/scgi-bin/WebObjects/MyAppleId.woa/wa/directToSignInlocalang%3Den_us/uk/, True
http://www.abertime.com.ar/fos, True
http://www.dzukijostv.lt///images/avarija1217/Nabsecure/, True
http://www.aydinsanayi.com.tr/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;amp;dispatch=62cd72b20a4fcdf3221125751523a40db4bf53c0db18fd85h0a134, True
http://cohnxufi.pixub.com/24.html, True
http://scmplayer.net/script.js, False
http://www.ahoracalafate.com.ar/tmp/online/online.htm, True
http://www.sekoplus.cz/media/index.htm, True
http://asamanya.com/Pp/, True
http://dicasdobebe.com.br/wp-includes/certificates/Sichern/Sie/Ihre/Online-Banking-Konto, True
http://larrykinglive.blogs.cnn.com/, False
http://www.ka-immoservice.de/libraries, True
http://www1.static.zimbio.com/loader/034472.263.platform/jquery-1.10.2.min__platform/jq_library__platform/jq_loader__platform/jq_social_library__platform/jq_track__platform/jq_ads__platform/jq_site_nav__platform/jq_sticky__cGxhdGZvcm0__.js, False
http://nanchang.auto.sohu.com/, False
http://news.singtao.ca/toronto/2014-04-14/china1397456574d5005037.html, False
http://apple-serv.co.uk/8b913936970172c419a0f01716bee2e3, True
http://assets.pinterest.com/js/pinit.js, False
http://vip.taobao.com/vip_club.htm, False
http://www.coinbase.com.mq0dazb.advicedd.com/wallet/, True
http://stlouis.craigslist.org/, False
http://www.mylocalbusinessonline.co.uk/pinterest-marketing-mistakes/, False
http://www.orange.co.uk/, False
http://nj.house.163.com/, False
http://9a3pzyccvwb.h688.l1kud.com/de/?cGxheWpvbm55NzVAYWxpY2UuaXQ=, True
http://extern.yahoo.com/b?s=1197365492, False
http://acmehomes.com.au/0xxx0zzz0xxx0/?cmd=_home&amp;dispatch=a0502fc730609f428405ef548e698ac9a0502fc730609f428405ef548e698ac9, True
http://www.decor.net.pl/film/hmrc/69fb43ef5ca49f07d937c85704f39abb/allaccounts/ifbank/myifsecurity.htm, True
http://sz.esf.focus.cn/sale/futian/h3j183-800s2p3, False
http://173.236.85.194/~neurotra/helpdesk/match/, True
http://search.microsoft.com/style.cssx?k=~/shared/templates/master/SearchMaster/search-css.aspx&sc=/en-us/site.config&pc=&v=944527515, False
http://www.https-login.nl.ae/, True
http://porn.im.c7bf7c6f.7824620.x.xvideos.com/videos/flv/a/8/8/xvideos.com_a8868610c8780fd1bb761c7d4b80d5eb.flv?e=1398743016&ri=1024&rs=85&h=887caa3b4f8a7156348a6b39fd9560f1, False
http://shotworks.yahoo.co.jp/sw/list/a___areacode____beforeadditional__/work, False
http://paypal-service.update-info.ml/service/9dc24fc23d848e6c14accc508b86fde9/, True
http://cecs.org.ar/ajax/gdocs/index.htm, True
http://ipsiaparma.gandilab.dyndns.org/sito//plugins/system/legacy/obonle.asp.htm, True
http://rpr.c.yimg.jp/im_siggSAhLh795zczAgzvj6aC1zA---x24-y24/yn/rpr/ogasawaraseiji/profile-1372742591.jpeg, False
http://ferrumdesign.co.id/plugins/system/kittan/index.htm, True
http://www.cao.go.jp/common/js/script.js, False
http://www.davetiyelerevi.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/_flow&amp;SESSION=39186cf974434904816cbc679b1f6a60FpG7mo2DssMkja2121545487KJJ3db2dd405984a30a4d767c72e5c985dbHHG5548782121548LLOpm54548, True
http://fortunacigars.com.ua/kemdi/yahoo.html, True
http://serkosbikes.gr/4/json/xml/rarupdater.htm, True
http://www.kuraldoviz.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#//uk/cgi-bin//uk/cgi-bin/confirm.php?cmd=login-submit&amp;amp;dispatch=d64c300a2a3de8ff8a99f0a0acb8dfeab4bf53c0db18fd85h0a134, True
http://www.wikifolio.co.kr/kimhyunyong/wp-includes/images/crystal/rdr.php, True
http://amoozeshesabz.com/ChristianMingle/, True
http://scraper.creativecommons.org/js/deed.js, False
http://tobosar.ro/storage/library/config/.v/index.html, True
http://sunpower.force.com/DynaForm/resource/dynaformjs, False
http://www.ssproxy.biz/home/a69d18951d014bd5bb66eb8a7f88c33b/, True
http://www.cna.com.tw/news/afe/201404240346-1.aspx, False
http://promotionalads.yahoo.co.jp/y_promo/ss01/?o=JP0636, False
http://message.worldbank.org/external/external_error.htm, False
http://www.marincountyduiattorney.net/wp-content/themes/gif/e604def72a88ea7520dfc269c52bd73f/done.html, True
http://analytics.bleacherreport.com/b/ss/sidbleacherreport/1/H.25.2--NS/0?AQB=1&pccr=true&vidn=29AF7893851D2748-40000136C0076552&AQE=1, False
https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=12&ct=1398730434&rver=6.4.6456.0&wp=MBI&wreply=http:%2F%2Fmail.live.com%2Fdefault.aspx&lc=1033&id=64855&mkt=en-US&cbcxt=mai&snsc=1, False
http://www.apple-serv.co.uk/68f8e9dfac3dfeebe97cbd7829e039ee/, True
https://www.gravatar.com/avatar/d28ab68f883b9055846813426272d272?s=32&d=identicon&r=PG, False
http://info.rule.taobao.com/detail/2012/06/14/627403/1.php?spm=1.234517.249758.2, False
http://angelrizo.com/xlx/secure%20Login.htm, True
http://api.sina.com.cn/weibo/wb/users_show.json, False
http://www.thebestholidays.com.au/~buyinbin/plugins/editors/jce/libraries/appleid.apple.com.au/apple/dd5cb3ceb1fffcdaba129adf4d419d6c/home.php?cgi-bin/WebObjects/MyAppleId.woa/726/wo/WJLJbjIY488eKrOASmkAew/2.0, True
http://webapps-home.com/salimetkarim2014/6f55c7e45e7072b7308be533a1a35cb9, True
http://173.247.246.237/~jdembr5/Amazon/0d4c7c50fff279c2b625488eb8d280a0/Amazon.com%20-%20Sign%20In.php?encoding=2Fidentifier_selectopenid.identity26useRedirectOnSuccess%3D1, True
http://824.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CCPMAD%7C2009_game_home&db=sina&local=yes&js=on, False
http://egoodload.com/wp-content/j/, True
http://www.contactserviceppl.com/pplfr/aef2dbb86f5791dd0fb587b246156252/, True
http://reg.huihui.cn/clearcookie.jsp?username=&domain=huihui.cn&pInfoCookie=null, False
http://play.chessbase.com/js/apps/liveblitz/index.html, False
http://53.adsina.allyes.com/main/adfshow?user=AFP6_for_SINA%7CEdu%7CEduPV&db=sina&local=yes&js=on, False
http://appleid.apple.com.apple-com-dks.tk/2/sign_in.html, True
http://porn.im.c7bf7c6f.1572681.x.xvideos.com/videos/flv/1/c/8/xvideos.com_1c852166da1f6eee9aafc2eac4496c67.flv?e=1398742492&ri=1024&rs=85&h=ec089b638cc558b7bf1c939c7c841d7f, False
http://www.media-quest.ro/libraries/apple/home/index.html, True
http://map.sogou.com/new/?IPLOC=CN88, False
https://developer.apple.com/, False
http://ocheiyie.oochooch.com:8000/bguypowfqtl?ysprcg=1559901, True
https://mapsengine.google.com/map/embed?mid=zJt3tkOju99Y.kRuufeJdd5aE, False
